scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
g2_rain_fade,RAIN_FADE,14,,300,2,1,ok,,,2,47.36462500295602,2016.0,5,10.088999999999992,0.047999999999774445,10.242999999999938,10.241208015941083,889.0,708.0,419.0,2016.0,2,2,1,5,1761447258556,1761447258582,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,2,ok,,,2,50.62033300055191,2010.0,5,9.635000000000005,0.03399999999874126,9.760000000000673,9.758791973581538,886.0,708.0,416.0,2010.0,2,2,1,5,1761447259170,1761447259199,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,3,ok,,,2,52.67312499927357,2012.0,5,10.280000000000001,0.037000000000261934,9.859999999999673,9.85775000299327,887.0,709.0,416.0,2012.0,2,2,1,5,1761447259785,1761447259813,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,4,ok,,,2,50.27712500304915,2009.0,5,9.75,0.037000000000261934,9.717000000000098,9.715249994769692,886.0,707.0,416.0,2009.0,2,2,1,5,1761447260406,1761447260433,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,5,ok,,,2,49.13770899293013,2008.0,5,9.784999999999997,0.03699999999935244,9.816000000000258,9.81258400133811,885.0,708.0,415.0,2008.0,2,2,1,5,1761447261052,1761447261080,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,6,ok,,,2,44.41187498741783,2013.0,5,9.618999999999993,0.03699999999935244,9.778999999999542,9.775833983439952,887.0,709.0,417.0,2013.0,2,2,1,5,1761447261680,1761447261703,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,7,ok,,,2,52.4627499980852,2009.0,5,9.82099999999999,0.040000000000873115,9.833999999999833,9.832333016674966,886.0,707.0,416.0,2009.0,2,2,1,5,1761447262309,1761447262337,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,8,ok,,,2,46.5936669788789,2011.0,5,9.795000000000002,0.03800000000046566,9.733999999999924,9.731875004945323,886.0,708.0,417.0,2011.0,2,2,1,5,1761447262911,1761447262937,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,9,ok,,,2,66.95933299488388,2017.0,5,9.931999999999995,0.04100000000016735,12.618000000000393,12.615583022125065,889.0,709.0,419.0,2017.0,2,2,1,5,1761447263539,1761447263579,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,10,ok,,,2,51.887957990402356,2011.0,5,9.858000000000004,0.03599999999823922,9.851999999999862,9.850374975940213,886.0,708.0,417.0,2011.0,2,2,1,5,1761447264162,1761447264190,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
