scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z1_online_only,LEO_ONLY,12,0,200,2,12,ok,,0,1,37.02595801,374,1,3.79,13.574,1.7626E+12,1.7626E+12,,1800,1800,1800,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,13,ok,,0,1,32.05450001,374,1,3.692,13.098,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,14,ok,,0,1,33.10783301,374,1,3.704,13.705,1.7626E+12,1.7626E+12,,,3.700608333,13.84462083,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,15,ok,,0,1,32.98779103,374,1,3.527,13.252,1.7626E+12,1.7626E+12,,,0.188770678,0.949588235,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,16,ok,,0,1,31.69608302,374,1,3.698,13.38,1.7626E+12,1.7626E+12,,,3600,3600,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,17,ok,,0,1,32.33812499,374,1,3.713,13.551,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,18,ok,,0,1,33.58408302,374,1,3.548,13.5,1.7626E+12,1.7626E+12,,"(12,0.0,200)","(12,0.0,400)","(12,0.0,600)","(12,0.1,200)","(12,0.1,400)","(12,0.1,600)","(24,0.0,200)","(24,0.0,400)","(24,0.0,600)","(24,0.1,200)","(24,0.1,400)","(24,0.1,600)",,
z1_online_only,LEO_ONLY,12,0,200,2,19,ok,,0,1,34.59079101,373,1,3.329,12.891,1.7626E+12,1.7626E+12,,1,1,1,1,0.993377483,0.996677741,1,1,1,1,0.996677741,1,,
z1_online_only,LEO_ONLY,12,0,200,2,20,ok,,0,1,29.99025001,374,1,3.595,13.35,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,21,ok,,0,1,31.32574999,374,1,3.606,13.277,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,22,ok,,0,1,33.52504101,374,1,3.668,13.716,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,23,ok,,0,1,32.52191699,374,1,3.668,13.469,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,24,ok,,0,1,31.36229102,374,1,3.52,13.421,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,25,ok,,0,1,34.10908402,374,1,3.613,13.415,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,26,ok,,0,1,33.735959,374,1,3.746,13.701,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,27,ok,,0,1,33.66874999,374,1,3.608,12.989,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,28,ok,,0,1,30.664833,374,1,3.585,13.505,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,29,ok,,0,1,31.47433299,374,1,3.414,12.698,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,30,ok,,0,1,32.140625,374,1,3.445,13.056,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,31,ok,,0,1,31.458666,374,1,3.707,13.522,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,32,ok,,0,1,35.34300003,374,1,3.673,14.342,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,33,ok,,0,1,32.622375,374,1,3.729,13.45,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,34,ok,,0,1,31.97783401,374,1,3.835,13.699,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,35,ok,,0,1,31.35904099,374,1,3.61,13.479,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,36,ok,,0,1,30.77458401,374,1,3.527,12.992,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,37,ok,,0,1,29.03191699,374,1,3.596,12.859,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,38,ok,,0,1,31.98533299,374,1,3.626,13.333,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,39,ok,,0,1,29.561125,374,1,3.618,13.253,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,40,ok,,0,1,30.069375,374,1,3.704,13.47,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,41,ok,,0,1,30.02212502,374,1,3.784,13.154,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,42,ok,,0,1,30.557708,374,1,3.749,13.546,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,43,ok,,0,1,33.18608302,374,1,3.716,13.714,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,44,ok,,0,1,32.42095798,374,1,3.7,13.398,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,45,ok,,0,1,32.926833,374,1,3.528,13.236,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,46,ok,,0,1,32.912125,374,1,3.578,13.245,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,47,ok,,0,1,34.13095901,374,1,3.635,13.311,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,48,ok,,0,1,34.93233299,373,1,3.775,13.674,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,49,ok,,0,1,33.00983299,374,1,3.548,13.96,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,50,ok,,0,1,33.02216699,374,1,3.746,13.449,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,51,ok,,0,1,33.55970897,374,1,3.556,13.192,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,52,ok,,0,1,34.632792,374,1,3.824,13.518,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,53,ok,,0,1,33.07466602,374,1,3.583,13.269,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
