scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
g2_rain_fade,RAIN_FADE,14,,300,2,1,ok,,,2,71.37483400000022,2012.0,5,10.088999999999999,0.04399999999998272,10.522999999999996,10.52233400000091,887.0,708.0,417.0,2012.0,2,2,1,5,1761458486389,1761458486431,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,2,ok,,,2,74.15908399999793,2010.0,5,15.71,0.0660000000000025,10.99499999999999,10.995458000000013,885.0,707.0,418.0,2010.0,2,2,1,5,1761458487183,1761458487212,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,3,ok,,,2,55.05608400000028,2013.0,5,13.367000000000004,0.045000000000015916,10.46799999999999,10.504083000000719,888.0,708.0,417.0,2013.0,2,2,1,5,1761458487985,1761458488010,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,4,ok,,,2,62.80487499999765,2011.0,5,10.531999999999996,0.05299999999996885,9.622000000000014,9.62083399999969,886.0,709.0,416.0,2011.0,2,2,1,5,1761458488795,1761458488827,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,5,ok,,,2,57.03312500000024,2015.0,5,11.613,0.05299999999999727,10.622000000000028,10.618041000000744,888.0,708.0,419.0,2015.0,2,2,1,5,1761458489504,1761458489529,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,6,ok,,,2,57.786000000000115,2015.0,5,10.771999999999998,0.04699999999996862,10.462999999999994,10.460375000000965,888.0,708.0,419.0,2015.0,2,2,1,5,1761458490326,1761458490353,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,7,ok,,,2,55.53129200000129,2016.0,5,11.565000000000012,0.047999999999944976,10.784999999999997,10.794917000001902,889.0,708.0,419.0,2016.0,2,2,1,5,1761458491021,1761458491050,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,8,ok,,,2,51.38312500000097,2014.0,5,11.357000000000006,0.04699999999996862,10.288999999999987,10.289000000000215,888.0,708.0,418.0,2014.0,2,2,1,5,1761458491709,1761458491734,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,9,ok,,,2,52.63433400000039,2017.0,5,10.822000000000003,0.04800000000000182,10.318000000000012,10.317417000003104,889.0,709.0,419.0,2017.0,2,2,1,5,1761458492418,1761458492441,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,10,ok,,,2,54.068459000003344,2004.0,5,12.668999999999993,0.04199999999985948,9.655000000000001,9.654208000000608,884.0,706.0,414.0,2004.0,2,2,1,5,1761458493106,1761458493132,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,11,ok,,,2,53.76829200000088,2017.0,5,10.413000000000004,0.05200000000002092,11.479000000000013,11.479999999998824,889.0,709.0,419.0,2017.0,2,2,1,5,1761458493903,1761458493929,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,12,ok,,,2,59.3368329999997,2017.0,5,10.328999999999994,0.05299999999999727,11.171999999999969,11.171374999999983,889.0,709.0,419.0,2017.0,2,2,1,5,1761458494618,1761458494648,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,13,ok,,,2,55.92524999999782,2014.0,5,11.099000000000004,0.048000000000115506,9.820999999999998,9.817749999999847,888.0,709.0,417.0,2014.0,2,2,1,5,1761458495288,1761458495316,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,14,ok,,,2,59.02150100000014,2015.0,5,10.692,0.05600000000004002,11.508999999999986,11.509333000002897,888.0,708.0,419.0,2015.0,2,2,1,5,1761458495998,1761458496026,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,15,ok,,,2,54.753583999996636,2012.0,5,10.325000000000003,0.05000000000001137,10.585999999999984,10.587624999999434,887.0,707.0,418.0,2012.0,2,2,1,5,1761458496743,1761458496769,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,16,ok,,,2,56.91604200000455,2004.0,5,11.098999999999997,0.04800000000005866,9.82099999999997,9.81787499999598,883.0,707.0,414.0,2004.0,2,2,1,5,1761458497884,1761458497912,light,0.8,80.0,0.0,0,4,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,17,ok,,,2,57.04379199999465,2016.0,5,11.379999999999995,0.057999999999992724,10.616000000000042,10.612625000000264,889.0,708.0,419.0,2016.0,2,2,1,5,1761458498662,1761458498688,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,18,ok,,,2,55.17425000000031,2017.0,5,10.403999999999996,0.04099999999993997,10.071999999999946,10.069332999997016,889.0,709.0,419.0,2017.0,2,2,1,5,1761458499375,1761458499403,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,19,ok,,,2,59.044458999998994,2013.0,5,13.060000000000002,0.045999999999935426,10.968999999999994,10.97087499999816,888.0,708.0,417.0,2013.0,2,2,1,5,1761458500092,1761458500120,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,20,ok,,,2,54.89683300000081,2015.0,5,12.021,0.04899999999997817,10.80699999999996,10.806834000000265,888.0,709.0,418.0,2015.0,2,2,1,5,1761458500920,1761458500946,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,21,ok,,,2,58.49525,2016.0,5,12.020999999999987,0.044999999999845386,10.993999999999971,11.019790999995394,889.0,708.0,419.0,2016.0,2,2,1,5,1761458501710,1761458501737,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,22,ok,,,2,56.593124999999134,2017.0,5,10.615000000000002,0.04399999999998272,10.171999999999912,10.168166999996231,889.0,709.0,419.0,2017.0,2,2,1,5,1761458502541,1761458502568,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,23,ok,,,2,56.02770899999854,2015.0,5,10.143999999999998,0.05000000000006821,10.96899999999988,10.970207999996262,888.0,709.0,418.0,2015.0,2,2,1,5,1761458503282,1761458503310,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,24,ok,,,2,56.62483399999729,2016.0,5,12.125000000000007,0.045999999999935426,10.442999999999984,10.41462499999568,889.0,709.0,418.0,2016.0,2,2,1,5,1761458504004,1761458504031,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,25,ok,,,2,53.855750000003866,2017.0,5,10.467999999999996,0.04600000000004911,10.531999999999982,10.531416999995713,889.0,709.0,419.0,2017.0,2,2,1,5,1761458504698,1761458504725,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,26,ok,,,2,55.410500000000695,2018.0,5,10.353000000000002,0.049999999999954525,10.524000000000001,10.524707999998384,890.0,709.0,419.0,2018.0,2,2,1,5,1761458505423,1761458505450,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,27,ok,,,2,58.77258400000329,2014.0,5,10.272000000000006,0.0460000000001628,11.233000000000004,11.23237499999874,887.0,709.0,418.0,2014.0,2,2,1,5,1761458506108,1761458506138,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,28,ok,,,2,58.95237499999695,2016.0,5,11.106000000000009,0.051000000000044565,10.836000000000013,10.835500000005993,889.0,708.0,419.0,2016.0,2,2,1,5,1761458506851,1761458506879,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,29,ok,,,2,57.240832999994495,2015.0,5,12.389999999999993,0.05300000000011096,10.131000000000029,10.127707999998847,888.0,708.0,419.0,2015.0,2,2,1,5,1761458507607,1761458507638,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,30,ok,,,2,55.17637499999495,2016.0,5,12.500999999999998,0.043000000000006366,10.05699999999996,10.054082999999991,889.0,709.0,418.0,2016.0,2,2,1,5,1761458508339,1761458508366,light,0.8,80.0,0.0,0,2,0.0,0,0,,,,,,
