scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y3_short_window,SHORT_WINDOW,12,0.5,200,2,1,ok,,0,1,31.152290997852106,1020.0,1,3.5899999999999963,13.795000000000073,1762232435852,1762232435863,,,,,,,,,,short,5863,499,261,185,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,2,ok,,0,1,34.718375994998496,1020.0,1,3.7149999999999963,13.955000000001746,1762232442732,1762232442743,,,,,,,,,,short,7402,553,332,156,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,3,ok,,0,1,30.94658299960429,1019.0,1,3.889000000000003,14.96100000000115,1762232451502,1762232451512,,,,,,,,,,short,6578,846,243,156,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,4,ok,,0,1,34.49245800584322,1020.0,1,4.030000000000008,15.14299999999821,1762232458905,1762232458915,,,,,,,,,,short,7376,620,331,208,0
y3_short_window,SHORT_WINDOW,12,0.5,200,2,5,ok,,0,1,34.79166599572636,1021.0,1,4.2749999999999915,15.528000000000247,1762232467391,1762232467405,,,,,,,,,,short,7422,681,263,208,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,6,ok,,0,1,32.26304199779406,1020.0,1,3.980000000000004,14.59400000000096,1762232475384,1762232475395,,,,,,,,,,short,7385,283,236,248,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,7,ok,,0,1,34.32441699987976,1021.0,1,5.936,14.437000000001717,1762232483876,1762232483888,,,,,,,,,,short,6469,371,213,231,2
y3_short_window,SHORT_WINDOW,12,0.5,200,2,8,ok,,0,1,30.61349999916274,1021.0,1,3.7949999999999946,13.963999999999942,1762232491788,1762232491799,,,,,,,,,,short,7545,762,314,151,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,9,ok,,0,3,58.19445900124265,3062.0,3,11.828000000000003,27.929999999996653,1762232501360,1762232501381,,,,,,,,,,short,7095,761,246,258,3
y3_short_window,SHORT_WINDOW,12,0.5,200,2,10,ok,,0,1,33.29312500136439,1020.0,1,4.439999999999998,15.663000000000466,1762232508237,1762232508248,,,,,,,,,,short,7624,682,262,263,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,11,failed,timeout_wait_response,0,3,508.0079580002348,3061.0,3,5.668999999999997,0.0,1762232517977,,,,,,,,,,,short,6710,892,269,167,2
y3_short_window,SHORT_WINDOW,12,0.5,200,2,12,ok,,0,1,32.72979100438533,1020.0,1,3.833999999999996,14.552000000001499,1762232524599,1762232524612,,,,,,,,,,short,6202,844,202,276,3
y3_short_window,SHORT_WINDOW,12,0.5,200,2,13,ok,,0,1,34.7346250055125,1020.0,1,3.8699999999999974,15.078000000001339,1762232531572,1762232531585,,,,,,,,,,short,7268,551,263,266,3
y3_short_window,SHORT_WINDOW,12,0.5,200,2,14,ok,,0,1,36.52804200100945,1020.0,1,3.7919999999999945,13.880000000001019,1762232539715,1762232539729,,,,,,,,,,short,6606,465,297,216,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,15,ok,,0,1,36.62679200351704,1020.0,1,3.889000000000003,14.273000000001048,1762232547261,1762232547273,,,,,,,,,,short,6120,284,289,212,1
y3_short_window,SHORT_WINDOW,12,0.5,200,2,16,ok,,0,1,32.61891700094566,1020.0,1,4.143000000000001,15.069999999999709,1762232554881,1762232554891,,,,,,,,,,short,5906,777,305,165,0
