scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
s1_online_only,LEO_ONLY,12,0,200,2,34,ok,,0,1,48.012291,120,1,23.299,9.845,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,35,ok,,0,1,45.842541,120,1,22.987,9.976,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,36,ok,,0,1,48.927125,120,1,23.454,9.914,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,37,ok,,0,1,45.671625,120,1,23.277,10.001,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,38,ok,,0,1,49.346833,120,1,23.322,10.106,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,39,ok,,0,1,49.39225,120,1,23.159,10.681,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,40,ok,,0,1,50.687625,120,1,23.161,10.119,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,41,ok,,0,1,49.348958,120,1,22.98,10.321,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,42,ok,,0,1,47.463041,120,1,24.055,10.451,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,43,ok,,0,1,48.839916,120,1,23.529,10.718,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,44,ok,,0,1,48.762042,120,1,23.526,10.218,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,45,ok,,0,1,49.893667,120,1,23.75,10.394,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,46,ok,,0,1,50.185583,120,1,23.829,10.4,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,47,ok,,0,1,80.096166,120,1,54.151,10.458,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,48,ok,,0,1,50.436375,120,1,23.139,10.069,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,49,ok,,0,1,49.303875,120,1,23.334,10.374,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,50,ok,,0,1,49.71425,120,1,23.178,10.137,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,51,ok,,0,1,48.051833,120,1,23.225,10.449,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,52,ok,,0,1,45.98425,120,1,23.565,10.235,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,53,ok,,0,1,51.045958,120,1,23.112,10.345,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,54,ok,,0,1,45.309541,120,1,23.212,10.169,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,55,ok,,0,1,47.343042,120,1,23.389,10.289,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,56,ok,,0,1,50.728417,120,1,23.68,10.194,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,57,ok,,0,1,45.712333,120,1,22.889,10.356,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,58,ok,,0,1,48.566292,120,1,23.451,10.256,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,59,ok,,0,1,51.016625,120,1,23.37,10.447,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,60,ok,,0,1,49.366583,120,1,23.784,10.519,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,61,ok,,0,1,47.261125,120,1,23.367,10.451,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,62,ok,,0,1,49.104,120,1,23.472,10.027,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,63,ok,,0,1,48.18575,120,1,23.063,10.319,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,64,ok,,0,1,46.228708,120,1,23.27,10.29,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,65,ok,,0,1,51.719541,120,1,23.429,10.457,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,66,ok,,0,1,47.797708,120,1,23.332,10.296,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,67,ok,,0,1,52.959167,120,1,23.522,10.388,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,68,ok,,0,1,48.291208,120,1,23.169,10.166,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,69,ok,,0,1,50.56883401,120,1,23.789,10.266,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,70,ok,,0,1,49.852958,120,1,23.458,10.268,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,71,ok,,0,1,51.69175,120,1,23.947,10.287,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
