scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y1_online_only,LEO_ONLY,12,0.0,200,2,1,ok,,0,1,53.950834000715986,1020.0,1,3.560999999999993,13.737999999999992,1762222486428,1762222486458,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,2,ok,,0,1,33.375667000655085,1021.0,1,3.6370000000000005,13.678999999999988,1762222486706,1762222486718,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,3,ok,,0,1,29.807625003741123,1021.0,1,3.5860000000000056,13.423000000000002,1762222486976,1762222486985,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,4,ok,,0,1,34.95458300312748,1020.0,1,3.551000000000002,13.64,1762222487229,1762222487240,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,5,ok,,0,1,31.16545800003223,1020.0,1,3.6199999999999974,13.650999999999996,1762222487491,1762222487501,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,6,ok,,0,1,30.98341699660523,1020.0,1,3.815000000000005,13.52900000000001,1762222487758,1762222487769,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,7,ok,,0,1,30.53866700065555,1020.0,1,3.661999999999999,13.336999999999989,1762222488029,1762222488038,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,8,ok,,0,1,35.280459000205155,1019.0,1,3.6069999999999993,13.406000000000006,1762222488292,1762222488304,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,9,ok,,0,1,32.3155410005711,1021.0,1,3.6910000000000025,13.414999999999964,1762222488550,1762222488561,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,10,ok,,0,1,32.24462499929359,1020.0,1,3.3780000000000037,12.806000000000012,1762222488820,1762222488834,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,11,ok,,0,1,31.511707995377947,1021.0,1,3.573999999999998,13.50399999999999,1762222489098,1762222489107,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,12,ok,,0,1,36.83599999931175,1021.0,1,3.6769999999999996,13.877999999999986,1762222489358,1762222489371,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,13,ok,,0,1,31.48516699729953,1020.0,1,3.7590000000000074,13.454999999999984,1762222489632,1762222489643,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,14,ok,,0,1,28.7354169995524,1021.0,1,3.672000000000004,13.402999999999992,1762222489890,1762222489900,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,15,ok,,0,1,32.79883300274378,1020.0,1,3.5790000000000006,13.260999999999996,1762222490133,1762222490145,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,16,ok,,0,1,31.302167000831105,1020.0,1,3.6559999999999953,13.15300000000002,1762222490383,1762222490393,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,17,ok,,0,1,28.576249998877756,1020.0,1,3.6779999999999973,13.385999999999967,1762222490646,1762222490656,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,18,ok,,0,1,31.41183299885597,1021.0,1,3.622,13.524000000000001,1762222490909,1762222490918,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,19,ok,,0,1,32.09320799942361,1021.0,1,3.526,13.165999999999997,1762222491162,1762222491173,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,200,2,20,ok,,0,1,28.428917001292575,1020.0,1,3.644999999999996,13.532999999999959,1762222491419,1762222491427,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,1,ok,,0,1,29.34695899602957,1020.0,1,3.807000000000002,13.34699999999998,1762222491674,1762222491684,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,2,ok,,0,1,33.18612500152085,1021.0,1,3.804000000000002,13.79600000000005,1762222491947,1762222491958,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,3,ok,,0,1,34.311208000872284,1021.0,1,3.814,13.606999999999971,1762222492234,1762222492245,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,4,ok,,0,1,31.437541998457164,1020.0,1,3.5429999999999993,13.771999999999991,1762222492530,1762222492541,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,5,ok,,0,1,32.51883299526526,1019.0,1,3.7139999999999986,13.475999999999999,1762222492799,1762222492808,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,6,ok,,0,1,33.27624999656109,1021.0,1,3.6359999999999957,13.46999999999997,1762222493075,1762222493086,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,7,ok,,0,1,33.68354200210888,1020.0,1,3.6500000000000057,13.938999999999965,1762222493365,1762222493375,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,8,ok,,0,1,35.78279199427925,1021.0,1,3.657999999999994,13.796999999999969,1762222493638,1762222493650,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,9,ok,,0,1,32.536915998207405,1021.0,1,3.5539999999999985,13.555000000000007,1762222493891,1762222493903,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,10,ok,,0,1,36.394542003108654,1021.0,1,3.7929999999999993,13.574000000000012,1762222494157,1762222494170,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,11,ok,,0,1,29.87200099596521,1021.0,1,3.6459999999999972,14.765000000000043,1762222494436,1762222494445,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,12,ok,,0,1,32.75245800614357,1021.0,1,3.737000000000002,13.901999999999987,1762222494708,1762222494721,,,,,,,,,,,,,,,
y1_online_only,LEO_ONLY,12,0.0,400,2,13,ok,,0,1,33.51429100439418,1020.0,1,3.5820000000000007,13.329999999999984,1762222494969,1762222494980,,,,,,,,,,,,,,,
