scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y2_rain_fade,RAIN_FADE,14,0.1,300,2,16,ok,,0,1,34.10574999725213,1021.0,1,3.6629999999999967,13.540999999999713,1762231600070,1762231600081,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,300,2,17,ok,,0,1,32.4051249990589,1020.0,1,3.6230000000000047,13.673999999999978,1762231600450,1762231600460,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,300,2,18,ok,,0,1,32.47204199578846,1020.0,1,3.8909999999999982,13.708000000000084,1762231600840,1762231600851,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,300,2,19,ok,,0,1,34.437832997355144,1021.0,1,4.444000000000003,13.873999999999796,1762231601223,1762231601238,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,300,2,20,ok,,0,1,31.70358300121734,1021.0,1,3.6860000000000035,13.700000000000273,1762231601610,1762231601620,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,1,ok,,0,1,38.05537500011269,1021.0,1,3.804000000000002,14.08999999999969,1762231602132,1762231602146,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,2,ok,,0,1,36.09029200015357,1021.0,1,3.862000000000002,14.187999999999647,1762231602532,1762231602545,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,3,ok,,0,1,31.873666994215455,1020.0,1,3.7689999999999984,13.61999999999989,1762231602898,1762231602908,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,4,ok,,0,1,32.71808299905388,1020.0,1,3.7349999999999923,13.932999999999993,1762231603286,1762231603296,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,5,ok,,0,1,33.97924999444513,1020.0,1,3.6830000000000034,13.492999999999938,1762231603664,1762231603674,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
