scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
g1_online_only,LEO_ONLY,12,0,200,2,1,ok,,0,1,55.101125,2012,5,10.075,0.17,10.928,10.66258401,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,2,ok,,0,1,53.679333,2017,5,9.724,0.072,10.264,10.23341699,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,3,ok,,0,1,52.153,2014,5,9.853,0.066,10.205,10.184417,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,4,ok,,0,1,50.783333,2014,5,9.662,0.082,10.279,10.243083,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,,,53.96785465,75.65447432,2013.735,2013.790556,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,5,ok,,0,1,55.257083,2013,5,9.931,0.074,10.207,10.183792,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,,,17.10404207,17.55880536,9.455886111,9.155577469,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,6,ok,,0,1,50.128,2012,5,9.978,0.064,10.307,10.285209,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,,,1800,1800,1800,1800,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,7,ok,,0,1,52.09575,2015,5,9.729,0.068,10.141,10.109458,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,8,ok,,0,1,54.87129099,2014,5,9.896,0.07,10.193,10.17379099,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,,,"(12,0.0,200)","(12,0.0,400)","(12,0.0,600)","(12,0.1,200)","(12,0.1,400)","(12,0.1,600)","(24,0.0,200)","(24,0.0,400)","(24,0.0,600)","(24,0.1,200)","(24,0.1,400)","(24,0.1,600)",
g1_online_only,LEO_ONLY,12,0,200,2,9,ok,,0,1,52.781125,2014,5,9.971,0.072,10.239,10.211958,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,,,1,1,1,1,0.993377483,1,1,1,1,0.993377483,0.993377483,0.993377483,
g1_online_only,LEO_ONLY,12,0,200,2,10,ok,,0,1,51.888833,2015,5,9.579,0.07,10.256,10.237292,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,11,ok,,0,1,49.80675,2015,5,10.002,0.064,10.146,10.124,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,12,ok,,0,1,51.83295799,2009,5,9.62,0.066,10.332,10.311625,885,707,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,,,10.60545306,0.079645556,10.67349611,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,13,ok,,0,1,53.924041,2017,5,9.901,0.072,10.252,10.224625,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,,,0.961355963,0.000726726,1.980251944,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,14,ok,,0,1,49.19125,2015,5,10.092,0.066,10.328,10.306458,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,,,3600,3600,3600,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,15,ok,,0,1,55.192417,2016,5,9.892,0.063,10.27,10.250167,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,16,ok,,0,1,63.530667,2015,5,11.228,0.182,10.94,10.88766701,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,17,ok,,0,1,51.398709,2012,5,9.999,0.077,10.477,10.459333,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,18,ok,,0,1,58.185667,2015,5,10.016,0.067,10.418,10.39875,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,19,ok,,0,1,48.528375,2013,5,9.896,0.064,10.159,10.139959,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,20,ok,,0,1,57.005166,2008,5,10.153,0.074,10.284,10.2635,885,707,416,2008,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,21,ok,,0,1,55.55300001,2013,5,10.098,0.06,10.234,10.20004199,888,708,417,2013,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,22,ok,,0,1,51.693208,2016,5,10.006,0.061,10.235,10.213333,889,708,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,23,ok,,0,1,51.15658299,2016,5,9.926,0.066,10.539,10.51366601,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
g1_online_only,LEO_ONLY,12,0,200,2,24,ok,,0,1,50.490791,2017,5,10.016,0.08,10.569,10.545583,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,,,,,,,,,,,,,,,
