scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
s2_rain_fade,RAIN_FADE,14,,300,2,1,ok,,,1,62.496458005625755,120,1,26.542000000000005,10.753,1762693786709,1762693786737,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,2,ok,,,1,49.31795797892846,120,1,25.823,10.024999999999991,1762693787346,1762693787363,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,3,ok,,,1,50.50037501496263,120,1,26.139999999999993,10.203999999999994,1762693788027,1762693788043,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,4,ok,,,1,50.91250000987202,120,1,25.31799999999999,10.233000000000004,1762693788700,1762693788717,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,5,ok,,,1,47.31112500303425,120,1,25.717999999999996,10.174999999999983,1762693789394,1762693789410,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,6,ok,,,1,45.401165989460424,120,1,23.253,10.218000000000018,1762693790062,1762693790079,light,0.8,80.0,0.0,1,1,1.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,7,ok,,,1,45.67983400193043,120,1,23.378999999999998,10.148999999999972,1762693790725,1762693790742,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,8,ok,,,1,46.10162501921877,120,1,23.642999999999994,9.961000000000013,1762693791407,1762693791424,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,9,ok,,,1,47.22354200202972,120,1,26.383,10.093999999999966,1762693792141,1762693792156,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,10,ok,,,1,47.69879099330865,120,1,24.650999999999996,10.39500000000001,1762693792807,1762693792825,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,11,ok,,,1,48.26545898686163,120,1,23.938999999999986,10.187000000000012,1762693793486,1762693793502,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,12,ok,,,1,47.70212501171045,120,1,25.329,10.119,1762693794198,1762693794216,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,13,ok,,,1,42.656582983909175,120,1,23.296,9.968999999999994,1762693794863,1762693794878,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,14,ok,,,1,45.83570797694847,120,1,23.759,10.562000000000012,1762693795585,1762693795600,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,15,ok,,,1,47.769458004040644,120,1,25.598,10.169999999999959,1762693796273,1762693796289,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,16,ok,,,1,43.45687499153428,120,1,23.011999999999997,10.080000000000041,1762693796988,1762693797003,light,0.8,80.0,0.0,1,1,1.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,17,ok,,,1,47.01974999625236,120,1,24.15,10.262,1762693797707,1762693797723,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,18,ok,,,1,43.99683399242349,120,1,24.024000000000008,10.132000000000062,1762693798408,1762693798424,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,19,ok,,,1,48.29120801878162,120,1,24.57,10.037000000000035,1762693799087,1762693799104,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,20,ok,,,1,47.65145800774917,120,1,25.627999999999993,10.408000000000015,1762693799775,1762693799791,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,21,ok,,,1,47.548415983328596,120,1,25.728999999999992,10.26299999999992,1762693800463,1762693800480,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,22,ok,,,1,46.43062499235384,120,1,26.594,10.319999999999993,1762693801141,1762693801155,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,23,ok,,,1,48.34145799395628,120,1,26.145000000000003,10.285000000000025,1762693801803,1762693801818,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,24,ok,,,1,46.88404200715013,120,1,23.266999999999996,9.966999999999985,1762693802466,1762693802484,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,25,ok,,,1,49.06654200749472,120,1,26.295,10.108000000000004,1762693803169,1762693803184,light,0.8,80.0,0.0,1,1,1.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,26,ok,,,1,45.86800001561642,120,1,23.743999999999993,10.388000000000034,1762693803857,1762693803874,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,27,ok,,,1,43.506457994226366,120,1,23.719000000000005,10.307999999999936,1762693804567,1762693804582,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,28,ok,,,1,43.19125000620261,120,1,23.394999999999996,10.132000000000005,1762693805283,1762693805296,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,29,ok,,,1,43.69175000465475,120,1,23.453000000000003,10.17799999999994,1762693805987,1762693806001,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,30,ok,,,1,47.240457992302254,120,1,25.262,10.40300000000002,1762693806679,1762693806694,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,31,ok,,,1,44.72395800985396,120,1,23.992999999999995,10.066000000000031,1762693807362,1762693807378,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,32,ok,,,1,46.25904199201614,120,1,23.898000000000003,10.274000000000001,1762693808047,1762693808063,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,33,ok,,,1,44.95804200996645,120,1,23.456999999999997,10.0,1762693808750,1762693808766,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,34,ok,,,1,52.05966599169187,120,1,25.90800000000001,10.332999999999856,1762693809474,1762693809492,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,35,ok,,,1,45.65529199317098,120,1,23.914,10.287000000000035,1762693810168,1762693810182,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,36,ok,,,1,43.787417002022266,120,1,23.61999999999999,10.113000000000056,1762693810870,1762693810885,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,37,ok,,,1,42.770792002556846,120,1,23.383999999999997,10.017999999999915,1762693811511,1762693811524,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,38,ok,,,1,48.19733300246298,120,1,25.954999999999995,10.226999999999975,1762693812237,1762693812252,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,39,ok,,,1,43.61716701532714,120,1,23.315000000000005,10.946999999999889,1762693812895,1762693812909,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,40,ok,,,1,44.25762497703545,120,1,23.772999999999993,10.43500000000006,1762693813567,1762693813582,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,41,ok,,,1,47.51512498478405,120,1,23.393000000000004,10.509000000000015,1762693814298,1762693814315,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,42,ok,,,1,47.00200000661425,120,1,23.410999999999998,10.17200000000014,1762693814974,1762693814991,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,43,ok,,,1,46.25916699296795,120,1,23.566999999999993,10.36099999999999,1762693815665,1762693815681,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,44,ok,,,1,45.01783399609849,120,1,24.091,10.190000000000055,1762693816366,1762693816381,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,45,ok,,,1,43.4962080034893,120,1,23.848000000000003,10.343999999999937,1762693817040,1762693817054,light,0.8,80.0,0.0,1,1,1.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,46,ok,,,1,47.6115409983322,120,1,23.653,10.136999999999944,1762693817690,1762693817707,light,0.8,80.0,0.0,1,1,1.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,47,ok,,,1,50.16879198956303,120,1,26.199000000000005,10.655000000000086,1762693818404,1762693818420,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,48,ok,,,1,47.46291699120775,120,1,24.314,10.342999999999961,1762693819086,1762693819104,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,49,ok,,,1,51.04245900292881,120,1,26.024,10.606999999999971,1762693819766,1762693819783,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
s2_rain_fade,RAIN_FADE,14,,300,2,50,ok,,,1,46.783375000813976,120,1,25.216,11.020000000000095,1762693820452,1762693820466,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
