scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,300,2,6,ok,,0,1,34.68658299971139,1021.0,1,3.6779999999999973,14.76900000000012,1762179755104,1762179755118,,,,,,,,,,short,7504,680,265,217,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,7,ok,,0,1,30.20624999953725,1020.0,1,3.6089999999999947,13.572999999999979,1762179764388,1762179764399,,,,,,,,,,short,7420,776,297,154,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,8,ok,,0,1,31.510333999904105,1020.0,1,3.6779999999999973,13.075000000000045,1762179773385,1762179773398,,,,,,,,,,short,7664,618,216,225,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,9,ok,,0,1,35.87399999923946,1019.0,1,3.952999999999996,14.693000000000097,1762179783074,1762179783089,,,,,,,,,,short,6436,894,321,226,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,10,ok,,0,1,31.843708000451443,1021.0,1,3.778000000000006,14.29099999999994,1762179790711,1762179790720,,,,,,,,,,short,6959,529,219,222,3
z3_short_window,SHORT_WINDOW,12,0.5,300,2,11,ok,,0,2,63.30991699906008,2040.0,2,11.427000000000007,32.85799999999995,1762179799453,1762179799473,,,,,,,,,,short,7347,291,350,240,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,12,failed,client,0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,short,6746,419,244,193,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,13,ok,,0,1,31.643332999010454,1021.0,1,4.893999999999998,13.540000000000077,1762179816901,1762179816914,,,,,,,,,,short,7567,721,333,168,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,14,ok,,0,1,35.183624999262975,1020.0,1,3.777000000000001,14.743000000000052,1762179826302,1762179826314,,,,,,,,,,short,6884,842,314,158,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,15,ok,,0,1,35.40224999960628,1020.0,1,4.131000000000007,15.298000000000002,1762179834967,1762179834981,,,,,,,,,,short,6587,854,233,205,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,16,ok,,0,1,35.84874999978638,1020.0,1,4.411999999999999,15.358999999999924,1762179843311,1762179843322,,,,,,,,,,short,6265,890,306,231,0
