scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l1_online_only,LEO_ONLY,12,0.0,400,2,8,failed,handover_request,0,2,19.10045799991167,735,2,0.11700000000000088,20.894000000000233,0.0,0.0,1639,,735,2374,2,,2,4,1761992990623,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,9,failed,handover_request,0,2,17.91424999987612,735,2,0.1109999999999971,22.302999999998974,0.0,0.0,1640,,735,2375,2,,2,4,1761992991645,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,10,failed,handover_request,0,2,15.544332999979815,735,2,0.10799999999999699,22.550000000000182,0.0,0.0,1639,,735,2374,2,,2,4,1761992992627,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,11,failed,handover_request,0,2,16.9507909999993,735,2,0.11700000000000088,21.170000000000073,0.0,0.0,1638,,735,2373,2,,2,4,1761992993646,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,12,failed,handover_request,0,2,17.786167000167552,735,2,0.0870000000000033,21.425000000000182,0.0,0.0,1640,,735,2375,2,,2,4,1761992994634,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,13,failed,handover_request,0,2,17.870624999886786,735,2,0.11399999999999366,21.208999999999833,0.0,0.0,1639,,735,2374,2,,2,4,1761992995631,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,14,failed,handover_request,0,2,17.408707999948092,735,2,0.2579999999999991,21.30699999999979,0.0,0.0,1639,,735,2374,2,,2,4,1761992996605,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,15,failed,handover_request,0,2,17.92379199991956,735,2,0.1059999999999981,20.88299999999981,0.0,0.0,1639,,735,2374,2,,2,4,1761992997612,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,16,failed,handover_request,0,2,18.163833000016893,735,2,0.1319999999999979,21.114000000000487,0.0,0.0,1639,,735,2374,2,,2,4,1761992998581,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,17,failed,handover_request,0,2,14.535709000028874,735,2,0.11599999999999966,21.16700000000037,0.0,0.0,1639,,735,2374,2,,2,4,1761992999581,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,18,failed,handover_request,0,2,18.025292000174886,735,2,0.10999999999999943,21.238000000000284,0.0,0.0,1640,,735,2375,2,,2,4,1761993000543,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,19,failed,handover_request,0,2,13.632458000074621,735,2,0.117999999999995,21.326999999999316,0.0,0.0,1640,,735,2375,2,,2,4,1761993001514,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,400,2,20,failed,handover_request,0,2,19.157417000087662,735,2,0.12700000000000244,21.551000000000386,0.0,0.0,1640,,735,2375,2,,2,4,1761993002502,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,1,failed,handover_request,0,2,19.998708000002807,735,2,0.11299999999999599,21.386000000000422,0.0,0.0,1640,,735,2375,2,,2,4,1761993003469,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,2,failed,handover_request,0,2,17.640958999891154,735,2,0.12700000000000244,20.939000000000306,0.0,0.0,1638,,735,2373,2,,2,4,1761993004442,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,3,failed,handover_request,0,2,14.939583000113998,735,2,0.08999999999999986,21.24200000000019,0.0,0.0,1637,,735,2372,2,,2,4,1761993005436,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,4,failed,handover_request,0,2,13.795500000014727,735,2,0.08700000000000685,21.03599999999915,0.0,0.0,1638,,735,2373,2,,2,4,1761993006467,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,5,failed,handover_request,0,2,14.976165999996738,735,2,0.11499999999999844,21.03099999999995,0.0,0.0,1640,,735,2375,2,,2,4,1761993007498,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,6,failed,handover_request,0,2,15.358375000005253,735,2,0.19899999999999807,21.314000000000306,0.0,0.0,1641,,735,2376,2,,2,4,1761993008451,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,7,failed,handover_request,0,2,16.84366700010287,735,2,0.11399999999999721,21.5029999999997,0.0,0.0,1635,,735,2370,2,,2,4,1761993009452,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,8,failed,handover_request,0,2,18.546750000041357,735,2,0.12800000000000367,21.19800000000032,0.0,0.0,1638,,735,2373,2,,2,4,1761993010434,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,9,failed,handover_request,0,2,17.007958000021972,735,2,0.1059999999999981,21.024999999999636,0.0,0.0,1639,,735,2374,2,,2,4,1761993011453,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,10,failed,handover_request,0,2,18.73337500001071,735,2,0.12100000000000932,21.466999999999643,0.0,0.0,1640,,735,2375,2,,2,4,1761993012505,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,11,failed,handover_request,0,2,29.797416999826964,735,2,0.22499999999999787,20.96600000000035,0.0,0.0,1640,,735,2375,2,,2,4,1761993013487,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,12,failed,handover_request,0,2,18.383249999942564,735,2,0.12200000000000344,21.287000000000262,0.0,0.0,1640,,735,2375,2,,2,4,1761993014455,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,13,failed,handover_request,0,2,17.521957999861115,735,2,0.10699999999999577,21.24499999999989,0.0,0.0,1639,,735,2374,2,,2,4,1761993015479,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,14,failed,handover_request,0,2,14.202291999936278,735,2,0.11400000000000077,20.85699999999906,0.0,0.0,1639,,735,2374,2,,2,4,1761993016494,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,15,failed,handover_request,0,2,15.545334000080402,735,2,0.0940000000000012,21.36499999999978,0.0,0.0,1640,,735,2375,2,,2,4,1761993017447,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,16,failed,handover_request,0,2,19.458416999896144,735,2,0.13700000000000045,21.20299999999952,0.0,0.0,1637,,735,2372,2,,2,4,1761993018465,,,,,,,,,,,,,,,,
