scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks
z2_rain_fade,RAIN_FADE,14,0.6,300,2,3,ok,,0,1,37.644665999778226,1020.0,1,3.6310000000000002,13.759000000000242,1762174972609,1762174972623,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,4,ok,,0,1,32.82050000007075,1020.0,1,3.543999999999997,12.906999999999925,1762174972963,1762174972974,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,5,ok,,0,1,33.140542000182904,1020.0,1,3.803999999999995,13.342000000000098,1762174973322,1762174973334,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,6,ok,,0,1,34.68108299966843,1020.0,1,3.9610000000000056,13.587999999999965,1762174973656,1762174973667,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,7,ok,,0,1,35.794915999758814,1021.0,1,3.730000000000004,13.424000000000206,1762174973993,1762174974002,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,8,ok,,0,1,39.7248330000366,1020.0,1,3.626999999999999,13.564000000000306,1762174974317,1762174974331,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,9,ok,,0,1,32.531667000057496,1020.0,1,3.5749999999999993,13.2349999999999,1762174974639,1762174974652,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,10,ok,,0,1,37.41875000014261,1021.0,1,3.4920000000000044,13.19900000000007,1762174974991,1762174975008,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,11,ok,,0,1,31.457999999929598,1020.0,1,3.7889999999999944,13.77599999999984,1762174975347,1762174975358,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,12,ok,,0,1,34.04066699977193,1020.0,1,3.727000000000004,12.760000000000218,1762174975697,1762174975707,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,13,ok,,0,1,36.94087500025489,1021.0,1,3.8060000000000045,13.234000000000151,1762174976018,1762174976030,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,14,ok,,0,1,34.75004199981413,1020.0,1,3.6610000000000014,13.304999999999836,1762174976337,1762174976347,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,15,ok,,0,1,35.507291999692825,1020.0,1,3.729999999999997,13.633000000000038,1762174976701,1762174976715,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,16,ok,,0,1,31.66029099975276,1019.0,1,3.7109999999999985,13.062000000000353,1762174977034,1762174977046,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,17,ok,,0,1,36.698541999612644,1021.0,1,3.739999999999995,13.496999999999844,1762174977393,1762174977404,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,18,ok,,0,2,38.831833000131155,2040.0,2,5.7280000000000015,17.741999999999734,1762174978227,1762174978242,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,19,ok,,0,1,33.32570799966561,1021.0,1,3.6570000000000036,13.27200000000039,1762174978519,1762174978529,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,300,2,20,ok,,0,1,34.91608299964355,1020.0,1,3.5459999999999994,13.026000000000295,1762174978835,1762174978847,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,1,ok,,0,1,36.095750000185944,1021.0,1,3.7150000000000034,13.701000000000022,1762174979300,1762174979314,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,2,ok,,0,1,31.017958000120416,1021.0,1,3.604999999999997,13.262000000000171,1762174979627,1762174979639,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,3,ok,,0,1,35.91175000019575,1021.0,1,3.5479999999999983,13.139999999999873,1762174979963,1762174979977,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,4,ok,,0,2,58.400499999606836,2041.0,2,10.725000000000001,29.07299999999941,1762174980779,1762174980803,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,5,ok,,0,2,52.01499999975567,2040.0,2,8.758999999999993,24.531999999999698,1762174981630,1762174981648,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,6,ok,,0,2,43.939083000168466,2041.0,2,5.801000000000009,19.809000000000196,1762174982483,1762174982498,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,7,ok,,0,3,56.68512500005818,3063.0,3,15.671999999999997,20.85699999999997,1762174983788,1762174983815,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,8,ok,,0,1,33.23591700018369,1020.0,1,3.760000000000005,13.456000000000131,1762174984105,1762174984119,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,9,ok,,0,1,35.02620900007969,1019.0,1,3.686,13.215999999999894,1762174984429,1762174984442,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,10,ok,,0,1,27.90608399982375,1019.0,1,3.618000000000002,13.019999999999982,1762174984773,1762174984782,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,11,ok,,0,1,36.22524999991583,1021.0,1,3.7079999999999984,13.472999999999956,1762174985096,1762174985109,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,12,ok,,0,1,32.31499999992593,1021.0,1,3.7310000000000016,13.217000000000098,1762174985438,1762174985450,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,13,ok,,0,1,37.64687500006403,1020.0,1,3.6560000000000024,13.264999999999873,1762174985762,1762174985775,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,14,ok,,0,1,34.51775000030466,1020.0,1,3.7719999999999985,13.21499999999969,1762174986116,1762174986127,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,15,ok,,0,2,49.3287499998587,2040.0,2,7.310000000000002,25.143999999999323,1762174986957,1762174986971,storm,0.15,15.0,0.0,3,3,1.0,1,1
z2_rain_fade,RAIN_FADE,14,0.6,400,2,16,ok,,0,1,33.52587500012305,1021.0,1,3.578999999999997,13.219000000000051,1762174987274,1762174987285,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,17,ok,,0,1,41.88025000030393,1021.0,1,3.6269999999999953,13.59500000000071,1762174987648,1762174987663,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,18,ok,,0,3,53.91608400032055,3062.0,3,10.529000000000003,28.836999999999534,1762174989007,1762174989025,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,19,ok,,0,3,51.95670800003427,3062.0,3,8.768999999999991,25.789000000000215,1762174990358,1762174990377,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,14,0.6,400,2,20,ok,,0,1,34.528250000221306,1021.0,1,3.5760000000000005,13.453999999999724,1762174990674,1762174990685,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,1,ok,,0,1,43.541874999846186,1020.0,1,3.753999999999998,13.675000000000182,1762174991128,1762174991146,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,2,ok,,0,1,47.283792000143876,1021.0,1,3.4720000000000013,13.526000000000295,1762174991438,1762174991457,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,3,ok,,0,1,45.464833000096405,1021.0,1,3.530999999999999,12.950000000000273,1762174991785,1762174991802,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,4,ok,,0,1,40.22708299999067,1021.0,1,3.344000000000001,13.097999999999956,1762174992096,1762174992112,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,5,ok,,0,1,47.74799999995594,1020.0,1,3.4490000000000016,12.976999999999862,1762174992424,1762174992441,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,6,ok,,0,1,50.12570799999594,1020.0,1,3.8260000000000005,13.89599999999973,1762174992779,1762174992800,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,7,ok,,0,1,42.90170800004489,1020.0,1,3.8299999999999983,14.705000000000382,1762174993097,1762174993113,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,8,ok,,0,1,47.3596249998991,1021.0,1,3.548000000000002,13.23299999999972,1762174993391,1762174993409,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,9,ok,,0,1,46.68408299994553,1020.0,1,3.596999999999994,13.259000000000015,1762174993723,1762174993741,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,10,ok,,0,1,46.77979100006269,1020.0,1,3.5729999999999933,13.408000000000357,1762174994055,1762174994073,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,11,ok,,0,1,43.72262500010038,1021.0,1,3.6469999999999985,13.664999999999964,1762174994430,1762174994446,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,12,ok,,0,1,40.02395899988187,1021.0,1,3.6899999999999977,13.371999999999844,1762174994783,1762174994799,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,13,ok,,0,1,40.39591700029632,1021.0,1,3.591000000000001,13.269999999999982,1762174995108,1762174995123,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,14,ok,,0,1,43.22733299977699,1021.0,1,3.4880000000000067,13.356999999999971,1762174995453,1762174995469,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,15,ok,,0,1,44.9857499997961,1020.0,1,3.6319999999999943,13.592000000000098,1762174995786,1762174995804,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,16,ok,,0,1,46.830374999899504,1021.0,1,3.6930000000000014,13.74599999999964,1762174996123,1762174996143,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,17,ok,,0,1,45.94329100018513,1021.0,1,3.593,13.35300000000052,1762174996431,1762174996449,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,18,ok,,0,1,42.701250000391155,1021.0,1,3.636000000000003,13.654000000000451,1762174996774,1762174996790,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,19,ok,,0,1,44.64862499980882,1020.0,1,3.6799999999999926,13.704999999999927,1762174997107,1762174997124,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,300,2,20,ok,,0,1,44.85412499980157,1020.0,1,3.6809999999999974,13.791000000000622,1762174997459,1762174997479,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,1,ok,,0,1,47.041416999945795,1020.0,1,3.6840000000000046,13.594000000000051,1762174997898,1762174997912,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,2,ok,,0,1,45.49791699992056,1021.0,1,3.735999999999997,13.570999999999458,1762174998263,1762174998282,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,3,ok,,0,1,45.04562500005704,1020.0,1,3.5189999999999984,13.401999999999589,1762174998625,1762174998642,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,4,ok,,0,1,46.90375000018321,1020.0,1,3.514000000000003,13.411000000000058,1762174998960,1762174998977,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,5,ok,,0,1,45.17179100002977,1021.0,1,3.472999999999999,13.304999999999836,1762174999266,1762174999283,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,6,ok,,0,1,48.76791600008801,1020.0,1,3.6779999999999937,13.536000000000058,1762174999589,1762174999609,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,7,ok,,0,1,43.510375000096246,1021.0,1,3.780999999999999,13.566000000000258,1762174999951,1762174999970,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,8,ok,,0,1,46.79920900025536,1021.0,1,3.640000000000004,13.612999999999829,1762175000289,1762175000309,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,9,ok,,0,1,43.808000000353786,1020.0,1,3.5509999999999984,13.175000000000182,1762175000612,1762175000628,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,10,ok,,0,1,47.357375000046886,1021.0,1,3.650999999999989,13.532000000000153,1762175000948,1762175000968,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,11,ok,,0,1,45.60475000016595,1021.0,1,3.6089999999999947,13.436999999999443,1762175001283,1762175001299,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,12,ok,,0,1,44.92708299994774,1020.0,1,3.5949999999999918,13.506000000000313,1762175001639,1762175001657,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,13,ok,,0,1,43.433041000298545,1021.0,1,3.516999999999989,13.403999999999996,1762175001962,1762175001980,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,14,ok,,0,1,45.950292000270565,1020.0,1,3.5349999999999966,13.045000000000073,1762175002306,1762175002322,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,15,ok,,0,1,43.82775000021866,1019.0,1,3.496000000000002,13.001999999999953,1762175002610,1762175002627,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,16,ok,,0,1,42.714583999895694,1020.0,1,3.658000000000005,13.566000000000713,1762175002961,1762175002976,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,17,ok,,0,1,41.202249999969354,1020.0,1,4.030999999999999,13.275000000000091,1762175003290,1762175003307,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,18,ok,,0,1,46.58716699987053,1021.0,1,3.493000000000002,12.979999999999563,1762175003586,1762175003602,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,19,ok,,0,1,48.868083999877854,1020.0,1,3.738000000000003,13.634000000000015,1762175003933,1762175003953,light,0.8,80.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.1,400,2,20,ok,,0,1,41.09474999995655,1021.0,1,3.7189999999999976,13.475999999999658,1762175004286,1762175004301,light,0.8,80.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,1,ok,,0,1,48.0200000001787,1021.0,1,3.594000000000001,13.275000000000546,1762175004709,1762175004725,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,2,ok,,0,1,45.08979199999885,1021.0,1,3.4689999999999976,13.31899999999996,1762175005043,1762175005061,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,3,ok,,0,1,41.91154199997982,1021.0,1,3.567999999999998,13.452999999999975,1762175005393,1762175005409,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,4,ok,,0,1,43.924750000314816,1019.0,1,3.5909999999999975,13.194000000000415,1762175005711,1762175005727,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,5,ok,,0,2,70.52366700008861,2041.0,2,20.796,23.923999999999978,1762175006586,1762175006618,moderate,0.5,50.0,0.0,0,3,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,6,ok,,0,1,45.60016599998562,1020.0,1,3.5189999999999912,13.485999999999876,1762175006899,1762175006916,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,7,ok,,0,1,47.899874999984604,1020.0,1,3.5870000000000033,13.403999999999996,1762175007238,1762175007258,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,8,ok,,0,1,40.73049999988143,1020.0,1,3.7169999999999916,13.777000000000044,1762175007605,1762175007621,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,9,ok,,0,1,42.7218750000975,1021.0,1,3.610999999999997,13.367999999999483,1762175007924,1762175007941,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,10,ok,,0,1,40.71837499986941,1021.0,1,4.165999999999997,13.834000000000287,1762175008290,1762175008306,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,11,ok,,0,1,45.660750000024564,1020.0,1,3.791000000000004,13.407000000000153,1762175008611,1762175008629,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,12,ok,,0,1,41.50412500030143,1020.0,1,3.488999999999997,13.337999999999738,1762175008928,1762175008944,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,13,ok,,0,1,44.2506249996768,1020.0,1,3.6569999999999965,13.676000000000386,1762175009265,1762175009285,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,14,ok,,0,1,45.99000000007436,1020.0,1,3.466999999999995,13.219000000000506,1762175009582,1762175009601,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,15,ok,,0,1,44.792458999836526,1021.0,1,3.6350000000000016,13.713999999999942,1762175009919,1762175009936,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,16,ok,,0,1,47.154917000170826,1020.0,1,3.7830000000000013,13.42300000000023,1762175010268,1762175010288,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,17,ok,,0,1,46.14354200020898,1020.0,1,3.790999999999997,13.834000000000287,1762175010615,1762175010634,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,18,ok,,0,1,46.23887500019919,1020.0,1,3.6869999999999976,13.744000000000142,1762175010962,1762175010979,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,19,ok,,0,1,41.13533300005656,1021.0,1,3.6469999999999985,13.58999999999969,1762175011300,1762175011317,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,300,2,20,ok,,0,1,42.77316700017764,1021.0,1,3.4950000000000045,13.146999999999935,1762175011620,1762175011636,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,1,ok,,0,1,42.65675000033298,1021.0,1,3.7009999999999934,13.414999999999509,1762175012075,1762175012090,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,2,ok,,0,1,44.98887499994453,1020.0,1,3.497000000000007,13.27099999999973,1762175012413,1762175012430,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,3,ok,,0,1,43.760751000263554,1019.0,1,3.4830000000000005,13.125,1762175012714,1762175012731,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,4,ok,,0,1,47.13766699978805,1020.0,1,3.635000000000005,13.389000000000124,1762175013045,1762175013063,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,5,ok,,0,1,45.78391700033535,1020.0,1,3.588000000000001,13.221000000000004,1762175013364,1762175013380,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,6,ok,,0,1,42.477166000026045,1020.0,1,3.4979999999999976,13.30099999999993,1762175013695,1762175013709,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,7,ok,,0,1,48.72804200022074,1021.0,1,3.755999999999993,13.637999999999465,1762175014018,1762175014038,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,8,ok,,0,1,41.562707999673876,1020.0,1,3.5390000000000015,13.38799999999992,1762175014334,1762175014352,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,9,ok,,0,1,45.324583999899914,1020.0,1,3.681999999999995,13.257000000000062,1762175014653,1762175014667,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,10,ok,,0,1,45.16879199991308,1021.0,1,3.6529999999999987,13.73299999999972,1762175015000,1762175015018,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,11,ok,,0,1,46.68462500012538,1020.0,1,3.7550000000000026,13.809999999999945,1762175015347,1762175015362,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,12,ok,,0,1,45.77012499976263,1020.0,1,3.630999999999993,13.623000000000047,1762175015664,1762175015682,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,13,ok,,0,1,48.51904099996318,1020.0,1,3.5790000000000006,13.612999999999829,1762175015970,1762175015989,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,14,ok,,0,1,45.75050000039482,1021.0,1,3.578999999999997,13.611000000000331,1762175016304,1762175016322,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,15,ok,,0,1,48.25741700005892,1020.0,1,3.622,13.51299999999992,1762175016656,1762175016677,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,16,ok,,0,1,43.855457999598,1020.0,1,3.659000000000006,13.760000000000673,1762175016983,1762175017001,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,17,ok,,0,1,45.241708000048675,1019.0,1,3.5800000000000054,13.294000000000324,1762175017300,1762175017319,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,18,ok,,0,1,43.98945899993123,1021.0,1,3.593,13.608000000000175,1762175017622,1762175017639,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,19,ok,,0,1,42.305290999593126,1020.0,1,3.7319999999999993,13.342999999999847,1762175017966,1762175017984,moderate,0.5,50.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.2,400,2,20,ok,,0,1,45.8074579996719,1020.0,1,3.7339999999999947,15.726000000000113,1762175018298,1762175018316,moderate,0.5,50.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,1,ok,,0,2,56.996166999851994,2040.0,2,6.812999999999995,21.541000000000167,1762175019205,1762175019225,heavy,0.25,25.0,0.0,2,3,0.6666666666666666,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,2,ok,,0,1,48.700874999667576,1020.0,1,3.6940000000000026,14.202999999999975,1762175019586,1762175019605,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,3,ok,,0,2,57.815874999960215,2041.0,2,9.935999999999993,24.23799999999983,1762175020409,1762175020430,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,4,ok,,0,2,64.13966699983575,2042.0,2,9.046000000000006,27.975999999999658,1762175021232,1762175021258,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,5,ok,,0,1,40.58749999967404,1020.0,1,3.7339999999999947,13.46499999999969,1762175021572,1762175021587,heavy,0.25,25.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,6,ok,,0,1,49.26279099981912,1020.0,1,3.6240000000000023,13.443000000000211,1762175021904,1762175021923,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,7,ok,,0,1,53.317290999984834,1020.0,1,3.8939999999999984,20.17699999999968,1762175022253,1762175022273,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,8,ok,,0,2,69.81499999983498,2041.0,2,18.296,28.66699999999946,1762175023065,1762175023095,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,9,ok,,0,1,41.41799999979412,1020.0,1,3.879000000000005,13.390000000000327,1762175023390,1762175023404,heavy,0.25,25.0,0.0,1,1,1.0,0,0
