scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,5,ok,,0,1,23.32004100026097,663,1,0.9709999999999965,2.8439999999991414,3.7426250000862638,1762007657383,1762007657607,,,,,,,,,,mid,14131,887,333,167,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,6,ok,,0,1,29.190250001192908,663,1,1.8569999999999993,7.123000000000502,9.572000000844127,1762007672543,1762007673264,,,,,,,,,,mid,10005,293,326,203,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,7,ok,,0,1,21.17770900076721,663,1,0.6910000000000025,3.0609999999996944,8.267916999102454,1762007684300,1762007684520,,,,,,,,,,mid,13355,417,215,267,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,8,ok,,0,1,19.143833000271115,663,1,0.6640000000000086,2.490000000000691,3.135875002044486,1762007699486,1762007699693,,,,,,,,,,mid,9361,692,230,185,0
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,9,ok,,0,1,18.12091700048768,663,1,0.7719999999999914,2.3890000000001237,3.3588749975024257,1762007710687,1762007710900,,,,,,,,,,mid,8918,828,262,231,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,10,ok,,0,1,22.603041998081608,663,1,0.7280000000000015,2.4210000000002765,3.1958330000634305,1762007721112,1762007721337,,,,,,,,,,mid,13703,770,326,219,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,11,ok,,0,1,16.912415998376673,663,1,0.5650000000000048,2.0599999999994907,2.921207997133024,1762007736088,1762007736293,,,,,,,,,,mid,12701,401,267,222,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,12,ok,,0,1,21.377500001108274,663,1,0.6670000000000016,2.164999999999054,2.8157920023659244,1762007750517,1762007750721,,,,,,,,,,mid,9540,469,291,238,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,13,ok,,0,1,21.873458001209656,663,1,0.6920000000000002,2.431999999999789,3.432749999774387,1762007762116,1762007762330,,,,,,,,,,mid,10579,827,269,202,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,14,ok,,0,1,18.4115420015587,663,1,0.7190000000000083,2.5189999999993233,3.322291999211302,1762007774472,1762007774690,,,,,,,,,,mid,12984,851,235,231,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,15,ok,,0,1,19.154291003360413,663,1,0.6589999999999918,2.443000000000211,3.463667002506554,1762007788563,1762007788784,,,,,,,,,,mid,11164,369,266,220,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,16,ok,,0,1,20.4027079998923,663,1,0.8120000000000047,2.368999999999687,3.0992920001153834,1762007801595,1762007801802,,,,,,,,,,mid,10018,613,297,169,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,17,ok,,0,1,21.459374998812564,663,1,0.7389999999999972,2.5140000000019427,3.4587080008350313,1762007813376,1762007813590,,,,,,,,,,mid,14367,685,281,224,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,18,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762007829536,,,,,,,,,,,mid,9271,863,348,155,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,19,ok,,0,1,22.356250003213063,663,1,0.7199999999999989,3.2010000000009313,4.266416999598732,1762007840242,1762007840452,,,,,,,,,,mid,10861,685,222,234,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,20,ok,,0,1,18.670500001462642,663,1,0.6640000000000015,2.519999999999527,3.5067909993813373,1762007852848,1762007853069,,,,,,,,,,mid,10509,724,216,241,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,1,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762007864989,,,,,,,,,,,mid,11733,763,310,267,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,2,ok,,0,1,21.368583002185915,663,1,0.8129999999999953,2.1799999999993815,2.8494170001067687,1762007878023,1762007878245,,,,,,,,,,mid,8730,394,309,277,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,3,ok,,0,1,16.419374998804415,663,1,0.7539999999999978,2.018000000000029,2.922040999692399,1762007888421,1762007888620,,,,,,,,,,mid,10108,446,329,182,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,4,ok,,0,1,23.625208999874303,663,1,1.4549999999999983,6.293000000001484,8.207208000385435,1762007900049,1762007900764,,,,,,,,,,mid,10208,258,313,274,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,5,ok,,0,1,19.013541997992434,663,1,0.6589999999999989,2.655999999999949,3.3233330032089725,1762007912052,1762007912263,,,,,,,,,,mid,12161,478,245,182,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,6,ok,,0,1,18.87824999721488,663,1,0.6009999999999991,2.231999999999971,3.150749998894753,1762007925562,1762007925756,,,,,,,,,,mid,11433,531,255,211,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,7,ok,,0,1,18.068749999656575,663,1,0.7090000000000032,2.6950000000006185,3.372125000169035,1762007938812,1762007939017,,,,,,,,,,mid,11575,715,302,278,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,8,ok,,0,1,19.112666999717476,663,1,0.9939999999999998,2.3350000000000364,3.2722079995437525,1762007951968,1762007952178,,,,,,,,,,mid,11304,611,278,248,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,9,ok,,0,1,18.58633300071233,663,1,0.7379999999999995,2.2590000000000146,2.873124998586718,1762007964608,1762007964819,,,,,,,,,,mid,13205,389,286,189,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,10,ok,,0,1,19.423416997597087,663,1,0.6809999999999974,2.0410000000001673,2.983540998684475,1762007979465,1762007979674,,,,,,,,,,mid,10759,299,249,217,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,11,ok,,0,1,15.105040998605546,663,1,0.7740000000000009,2.7229999999999563,3.435875001741806,1762007992135,1762007992333,,,,,,,,,,mid,9921,534,250,275,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,12,ok,,0,1,25.410041998839006,663,1,1.7980000000000018,6.481999999999061,8.441542002401548,1762008003553,1762008004261,,,,,,,,,,mid,9010,288,325,278,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,13,ok,,0,1,20.912833999318536,663,1,0.8289999999999935,2.5309999999990396,3.5085420022369362,1762008014549,1762008014766,,,,,,,,,,mid,13387,650,265,199,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,14,ok,,0,1,20.502707997366088,663,1,0.5730000000000004,2.537999999999556,3.2162079987756442,1762008029646,1762008029857,,,,,,,,,,mid,11626,731,261,236,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,15,ok,,0,1,18.076416999974754,663,1,0.6380000000000017,3.350999999999658,4.188499999145279,1762008042790,1762008042988,,,,,,,,,,mid,11684,699,318,190,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,16,ok,,0,1,22.32899999944493,663,1,0.7220000000000084,2.4350000000004,3.1435840028279927,1762008056020,1762008056264,,,,,,,,,,mid,13741,812,217,224,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,17,ok,,0,1,19.825999999738997,663,1,0.6579999999999941,2.980000000000473,4.55349999901955,1762008070784,1762008071008,,,,,,,,,,mid,11783,268,218,271,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,18,ok,,0,1,16.216374999203254,663,1,0.6839999999999975,2.4830000000001746,3.2060830017144326,1762008084403,1762008084600,,,,,,,,,,mid,9232,589,232,227,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,19,ok,,0,1,18.647832999704406,663,1,0.7090000000000032,2.3560000000006767,3.3480829988548066,1762008095541,1762008095743,,,,,,,,,,mid,9167,751,202,252,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,20,ok,,0,1,15.48062499932712,663,1,0.7190000000000083,1.947000000001026,2.5579169996490236,1762008105999,1762008106283,,,,,,,,,,mid,11518,375,300,241,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,1,ok,,0,1,21.050082999863662,663,1,0.7909999999999968,2.5029999999997017,3.2829169977048878,1762008119727,1762008119950,,,,,,,,,,mid,12667,877,298,250,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,2,ok,,0,1,19.018000002688495,663,1,0.6759999999999948,2.786000000000058,3.4092919995600823,1762008134066,1762008134280,,,,,,,,,,mid,8990,774,220,164,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,3,ok,,0,1,19.428457999310922,663,1,0.6859999999999999,2.2109999999993306,3.1586250006512273,1762008144335,1762008144557,,,,,,,,,,mid,9306,426,224,177,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,4,ok,,0,1,16.39433299715165,663,1,0.6679999999999993,2.530999999999949,3.2065419982245658,1762008155316,1762008155509,,,,,,,,,,mid,8950,428,302,278,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,5,ok,,0,1,15.938041997287655,663,1,0.536999999999999,2.319999999999709,3.3046669996110722,1762008166121,1762008166336,,,,,,,,,,mid,12037,673,339,197,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,6,ok,,0,1,23.45525000055204,663,1,0.8739999999999952,2.4780000000000655,3.3174580021295696,1762008179832,1762008180048,,,,,,,,,,mid,10544,714,311,254,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,7,ok,,0,1,17.13187499990454,663,1,0.527000000000001,2.306999999999789,3.261207999457838,1762008191502,1762008191715,,,,,,,,,,mid,12660,347,345,194,0
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,8,ok,,0,1,22.75579200068023,663,1,0.7609999999999957,2.504000000000815,3.2448749989271164,1762008206296,1762008206507,,,,,,,,,,mid,10843,864,261,244,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,9,ok,,0,1,17.08991600025911,663,1,0.7510000000000048,2.611000000000786,3.8160420008352958,1762008218728,1762008218930,,,,,,,,,,mid,12925,862,320,155,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,10,ok,,0,1,25.58116699947277,663,1,1.8320000000000007,5.506000000000313,7.793584001774434,1762008232767,1762008233480,,,,,,,,,,mid,11266,604,256,265,0
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,11,ok,,0,1,19.403166999836685,663,1,0.9769999999999968,2.2079999999987194,2.9372089993557893,1762008245526,1762008245721,,,,,,,,,,mid,11020,459,324,169,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,12,ok,,0,1,20.047582998813596,663,1,0.7830000000000013,2.105000000000473,2.9847080004401505,1762008258025,1762008258244,,,,,,,,,,mid,9766,265,201,185,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,13,ok,,0,1,19.23387500210083,663,1,0.7100000000000009,2.568000000000211,3.3960420005314518,1762008269639,1762008269853,,,,,,,,,,mid,12457,755,347,184,0
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,14,ok,,0,1,17.795250001654495,663,1,0.8699999999999974,2.3750000000009095,3.3019580005202442,1762008283474,1762008283677,,,,,,,,,,mid,10827,476,249,245,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,15,ok,,0,1,15.749709000374423,663,1,0.6039999999999992,1.9290000000000873,2.5866659998428077,1762008295969,1762008296235,,,,,,,,,,mid,11364,415,324,265,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,16,ok,,0,1,20.768875001522247,663,1,0.715999999999994,2.7039999999997235,3.6849170028290246,1762008309327,1762008309534,,,,,,,,,,mid,10717,726,339,248,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,17,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762008321289,,,,,,,,,,,mid,13572,572,229,204,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,18,ok,,0,1,16.37495800241595,663,1,0.6670000000000051,2.3789999999999054,2.97366700033308,1762008336382,1762008336580,,,,,,,,,,mid,11887,687,314,182,1
