scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,3,ok,,0,1,84.89174999976967,1532.0,6,0.45700000000000784,0.03100000000000591,0.036000000000001364,0.036000000000001364,0.0,1762438066060,1762438066145,,,,,,,,,,short+short,6252,562,244,184,2,3
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,4,ok,,0,1,86.68220799972914,1532.0,6,0.5789999999999935,0.045000000000015916,0.05000000000001137,0.05000000000001137,0.0,1762438076428,1762438076515,,,,,,,,,,short+short,5914,646,295,213,3,3
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,5,ok,,0,1,73.53599999987637,1530.0,6,0.5549999999999926,0.07399999999995543,0.06499999999999773,0.06499999999999773,0.0,1762438085806,1762438085880,,,,,,,,,,short+short,6430,418,305,248,2,3
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,1,ok,,0,1,87.60249999977532,1531.0,6,0.45300000000000296,0.029000000000053205,0.03900000000000148,0.03900000000000148,0.0,1762438096496,1762438096583,,,,,,,,,,short+mid,5831,605,237,268,3,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,2,ok,,0,1,85.77887499995995,1530.0,6,0.5640000000000001,0.051999999999964075,0.05100000000000193,0.05100000000000193,0.0,1762438110724,1762438110810,,,,,,,,,,short+mid,7297,474,261,152,2,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,3,ok,,0,1,91.7656249994252,1528.0,6,0.4580000000000055,0.04499999999995907,0.05100000000000193,0.05100000000000193,0.0,1762438123548,1762438123640,,,,,,,,,,short+mid,6170,398,203,201,0,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,4,ok,,0,1,83.54654099912295,1531.0,6,0.519999999999996,0.03500000000002501,0.034000000000006025,0.034000000000006025,0.0,1762438137769,1762438137852,,,,,,,,,,short+mid,6569,449,237,225,3,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,5,failed,leo_timeout,0,3,615.5622510004832,399.0,3,1.9870000000000019,0.0,0.0,0.0,0.0,,,,,,,,,,,,short+mid,7472,250,234,199,6,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,1,ok,,0,1,93.22679200067796,1530.0,6,0.5450000000000088,0.049000000000035016,0.04999999999999716,0.04999999999999716,0.0,1762438168959,1762438169052,,,,,,,,,,short+mid,7058,356,210,200,3,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,2,ok,,0,1,80.14645800085418,1532.0,6,0.42199999999998994,0.028999999999996362,0.03900000000000148,0.03900000000000148,0.0,1762438186034,1762438186114,,,,,,,,,,short+mid,7798,251,205,164,2,4
