scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l1_online_only,LEO_ONLY,12,0.0,400,2,20,ok,,0,1,16.06345900108863,661,1,0.485000000000003,1.6189999999999714,2.11904199932178,1762002848619,1762002848833,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,1,ok,,0,1,15.770083999086637,661,1,0.6000000000000014,1.703000000000003,2.154625000912347,1762002849612,1762002849906,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,2,ok,,0,1,14.971832999435719,661,1,0.652000000000001,1.7450000000000045,2.5661250001576263,1762002850785,1762002850994,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,3,ok,,0,1,16.114500000185217,661,1,0.47300000000000253,1.6359999999999957,2.05866599935689,1762002851782,1762002851988,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,4,ok,,0,1,12.657457999011967,661,1,0.465999999999994,1.6119999999999948,2.3361670009762747,1762002852826,1762002853035,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,5,ok,,0,1,14.84537500073202,661,1,0.4759999999999991,1.5919999999999845,1.9959170003858162,1762002853768,1762002853968,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,6,ok,,0,1,13.430583001536434,661,1,0.4960000000000022,1.6739999999999782,2.4665000000823056,1762002854749,1762002854949,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,7,ok,,0,1,12.826666999899317,661,1,0.47800000000000153,1.6489999999999725,2.0250420002412284,1762002855735,1762002855954,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,8,ok,,0,1,14.247208000597311,661,1,0.5129999999999981,1.48599999999999,2.2447500014095567,1762002856718,1762002856918,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,9,ok,,0,1,14.591708000807557,662,1,0.4510000000000005,1.538000000000011,1.933874998940155,1762002857705,1762002857902,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,10,ok,,0,1,37.623374999384396,662,1,1.1160000000000032,4.925999999999988,18.82133299841371,1762002858693,1762002858888,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,11,ok,,0,1,13.777957999991486,662,1,0.4680000000000035,1.6470000000000198,2.1326669993868563,1762002859699,1762002859895,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,12,ok,,0,1,15.762125000037486,662,1,0.47199999999999775,1.6339999999999861,2.344333999644732,1762002860689,1762002860891,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,13,ok,,0,1,14.734334001332172,662,1,0.4719999999999942,1.6370000000000005,2.07458299883001,1762002861671,1762002861872,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,14,ok,,0,1,13.460833999488386,662,1,0.4680000000000035,1.6799999999999784,2.418207999653532,1762002862661,1762002862872,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,15,ok,,0,1,15.449249998710002,662,1,0.4910000000000032,1.6510000000000105,2.1237919991108356,1762002863681,1762002863883,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,16,ok,,0,1,12.837917000069865,662,1,0.46999999999999886,1.6560000000000343,2.3994170005607884,1762002864681,1762002864880,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,17,ok,,0,1,16.213499999139458,662,1,0.4740000000000002,1.608000000000004,2.040834000581526,1762002865668,1762002865881,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,18,ok,,0,1,13.453666999339475,662,1,0.4629999999999974,1.691000000000031,2.4246249995485414,1762002866688,1762002866900,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,19,ok,,0,1,14.145042001473485,662,1,0.5320000000000036,1.6879999999999882,2.1922089999861782,1762002867685,1762002867904,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,20,ok,,0,1,13.408625000010943,662,1,0.4839999999999982,1.6379999999999768,2.3697500000707805,1762002868749,1762002868954,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,1,ok,,0,1,13.379833000726649,662,1,0.5570000000000022,1.7030000000000314,2.2054159999242984,1762002869777,1762002869976,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,2,ok,,0,1,13.673834000655916,662,1,0.48900000000000077,1.6160000000000139,2.385917001447524,1762002870768,1762002870973,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,3,ok,,0,1,12.838042001021677,662,1,0.49500000000000455,1.629000000000019,2.054040998700657,1762002871735,1762002871941,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,4,ok,,0,1,15.333166000345955,662,1,0.48100000000000165,1.5509999999999877,2.2435829996538814,1762002872747,1762002872975,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,5,ok,,0,1,15.61816699904739,662,1,0.49799999999999756,1.528999999999968,1.9161250002071029,1762002873767,1762002873964,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,6,ok,,0,1,13.75279200146906,662,1,0.5029999999999966,1.660000000000025,2.4218329999712296,1762002874767,1762002874976,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,7,ok,,0,1,13.369082998906379,662,1,0.4660000000000011,1.6070000000000277,2.0314590001362376,1762002875763,1762002875974,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,8,ok,,0,1,15.750625001601293,662,1,0.47600000000000264,1.6709999999999923,2.3617919996468117,1762002876782,1762002876978,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,9,ok,,0,1,16.47883300029207,662,1,0.4740000000000002,1.6620000000000061,2.086291000523488,1762002877785,1762002877987,,,,,,,,,,,,,,,
