scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,40,ok,,0,1,32.597334,374,1,3.584,13.536,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,41,ok,,0,1,37.463875,374,1,3.734,14.157,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,42,ok,,0,2,37.304125,748,2,5.9,19.304,1.76279E+12,1.76279E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,43,ok,,0,1,35.567209,373,1,3.702,13.535,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,44,ok,,0,1,35.839042,374,1,3.464,13.307,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,45,ok,,0,1,34.843,374,1,3.704,13.672,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,46,ok,,0,1,31.455167,374,1,3.792,13.32,1.76279E+12,1.76279E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,47,ok,,0,1,33.568667,374,1,3.687,13.727,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,48,ok,,0,1,33.860459,374,1,3.697,13.28,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,49,ok,,0,1,33.449667,374,1,3.701,13.416,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,50,ok,,0,1,31.937417,374,1,3.699,13.703,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,51,ok,,0,1,33.736375,374,1,3.762,13.706,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,52,ok,,0,1,35.829917,374,1,3.755,13.378,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,53,ok,,0,1,37.312833,374,1,3.66,13.536,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,54,ok,,0,1,36.359667,374,1,3.751,13.876,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,55,ok,,0,1,30.836416,374,1,3.937,13.101,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
