scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,25,ok,,0,1,69.851041,208,6,0.399,0.027,0.033,0.033,0,1.76287E+12,1.76287E+12,0.066,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,26,ok,,0,1,77.37120801,208,6,0.579,0.061,0.084,0.084,0,1.76287E+12,1.76287E+12,0.168,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,27,ok,,0,1,67.970834,208,6,0.454,0.031,0.054,0.054,0,1.76287E+12,1.76287E+12,0.108,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,28,ok,,0,1,77.13037499,208,6,0.44,0.037,0.03,0.03,0,1.76287E+12,1.76287E+12,0.06,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,29,ok,,0,1,69.56325,208,6,0.547,0.047,0.03,0.03,0,1.76287E+12,1.76287E+12,0.06,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,30,ok,,0,1,70.07725,208,6,0.508,0.038,0.095,0.095,0,1.76287E+12,1.76287E+12,0.19,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,31,ok,,0,1,75.299583,208,6,0.459,0.033,0.033,0.033,0,1.76287E+12,1.76287E+12,0.066,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,32,ok,,0,1,81.06349999,208,6,0.547,0.072,0.072,0.072,0,1.76287E+12,1.76287E+12,0.144,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,33,ok,,0,1,78.519292,208,6,0.552,0.064,0.062,0.062,0,1.76287E+12,1.76287E+12,0.124,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,34,ok,,0,1,64.40450001,208,6,0.462,0.025,0.027,0.027,0,1.76287E+12,1.76287E+12,0.054,,,,,,,,,,,,,,,0
